code,name,dm
hs_a,A股-分类-沪深A股,000025.SZ
hs_s,A股-分类-所有指数,000025.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000025.SZ
zhishu_399180,A股-指数成分-深市-批零指数,000025.SZ
open_fund,基金-开放式基金,000025.SZ
sw_fzfs,A股-申万行业-纺织服饰,000026.SZ
sw2_350300,A股-申万二级-饰品,000026.SZ
chgn_701322,A股-热门概念-历史新高,000026.SZ
chgn_700839,A股-热门概念-智能手表,000026.SZ
chgn_700832,A股-热门概念-网红经济,000026.SZ
chgn_700788,A股-热门概念-智能穿戴,000026.SZ
chgn_700779,A股-热门概念-光通信,000026.SZ
chgn_730289,A股-热门概念-航空工业集团,000026.SZ
chgn_700338,A股-热门概念-国资改革,000026.SZ
chgn_700016,A股-热门概念-小盘,000026.SZ
chgn_700200,A股-热门概念-央企改革,000026.SZ
chgn_700071,A股-热门概念-航天军工,000026.SZ
gn_gfjg,A股-概念板块-国防军工,000026.SZ
gn_jght,A股-概念板块-军工航天,000026.SZ
gn_hBg,A股-概念板块-含B股,000026.SZ
gn_scp,A股-概念板块-奢侈品,000026.SZ
gn_szbd,A股-概念板块-深圳本地,000026.SZ
diyu_440000,A股-地域板块-广东省,000026.SZ
hangye_ZF52,A股-证监会行业-批发和零售业-零售业,000026.SZ
sz_a,A股-分类-深市A股,000026.SZ
hs_a,A股-分类-沪深A股,000026.SZ
hs_s,A股-分类-所有指数,000026.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000026.SZ
zhishu_399180,A股-指数成分-深市-批零指数,000026.SZ
sw_gysy,A股-申万行业-公用事业,000027.SZ
sw2_410100,A股-申万二级-电力,000027.SZ
chgn_730555,A股-热门概念-绿色电力,000027.SZ
chgn_730551,A股-热门概念-垃圾分类,000027.SZ
chgn_730417,A股-热门概念-参股新三板,000027.SZ
chgn_701319,A股-热门概念-破净股,000027.SZ
chgn_701318,A股-热门概念-陆股通活跃,000027.SZ
chgn_701315,A股-热门概念-低市盈率,000027.SZ
chgn_701303,A股-热门概念-DeepSeek概念,000027.SZ
chgn_730541,A股-热门概念-PPP概念,000027.SZ
chgn_701105,A股-热门概念-光伏玻璃,000027.SZ
chgn_701102,A股-热门概念-海上风电,000027.SZ
chgn_701098,A股-热门概念-虚拟电厂,000027.SZ
chgn_701082,A股-热门概念-超超临界发电,000027.SZ
chgn_700958,A股-热门概念-BIPV概念,000027.SZ
chgn_700951,A股-热门概念-碳中和,000027.SZ
chgn_700852,A股-热门概念-生物质能,000027.SZ
chgn_700825,A股-热门概念-风能,000027.SZ
chgn_700605,A股-热门概念-深圳国资,000027.SZ
chgn_700763,A股-热门概念-垃圾发电,000027.SZ
chgn_700762,A股-热门概念-固废处理,000027.SZ
chgn_700704,A股-热门概念-券商相关,000027.SZ
chgn_730376,A股-热门概念-广东国资,000027.SZ
chgn_700694,A股-热门概念-氢能源,000027.SZ
chgn_700649,A股-热门概念-华为概念,000027.SZ
chgn_700338,A股-热门概念-国资改革,000027.SZ
chgn_700623,A股-热门概念-腾讯概念,000027.SZ
chgn_700532,A股-热门概念-MSCI中国,000027.SZ
chgn_730134,A股-热门概念-清洁能源,000027.SZ
chgn_700400,A股-热门概念-天然气,000027.SZ
chgn_700033,A股-热门概念-新能源,000027.SZ
chgn_700095,A股-热门概念-融资融券,000027.SZ
chgn_700032,A股-热门概念-太阳能,000027.SZ
chgn_700015,A股-热门概念-中盘,000027.SZ
chgn_700189,A股-热门概念-充电桩,000027.SZ
chgn_700137,A股-热门概念-储能,000027.SZ
chgn_700077,A股-热门概念-创投,000027.SZ
chgn_700068,A股-热门概念-节能环保,000027.SZ
gn_fd,A股-概念板块-风电,000027.SZ
gn_tzh,A股-概念板块-碳中和,000027.SZ
gn_gf,A股-概念板块-光伏,000027.SZ
gn_tjy,A股-概念板块-碳交易,000027.SZ
gn_gfgn,A股-概念板块-光伏概念,000027.SZ
gn_rzrq,A股-概念板块-融资融券,000027.SZ
gn_fn,A股-概念板块-风能,000027.SZ
gn_gfcl,A股-概念板块-固废处理,000027.SZ
gn_fngn,A股-概念板块-风能概念,000027.SZ
gn_jnhb,A股-概念板块-节能环保,000027.SZ
gn_ztss,A股-概念板块-整体上市,000027.SZ
gn_jrcg,A股-概念板块-金融参股,000027.SZ
gn_szbd,A股-概念板块-深圳本地,000027.SZ
gn_cgjr,A股-概念板块-参股金融,000027.SZ
gn_xhjj,A股-概念板块-循环经济,000027.SZ
diyu_440000,A股-地域板块-广东省,000027.SZ
hangye_ZD44,A股-证监会行业-电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,000027.SZ
sz_a,A股-分类-深市A股,000027.SZ
hs_a,A股-分类-沪深A股,000027.SZ
hs_s,A股-分类-所有指数,000027.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000027.SZ
zhishu_399001,A股-指数成分-深市-深证成指,000027.SZ
zhishu_399140,A股-指数成分-深市-水电指数,000027.SZ
zhishu_000905,A股-指数成分-跨市场-中证500,000027.SZ
sw_yysw,A股-申万行业-医药生物,000028.SZ
sw2_370400,A股-申万二级-医药商业,000028.SZ
chgn_701319,A股-热门概念-破净股,000028.SZ
chgn_701318,A股-热门概念-陆股通活跃,000028.SZ
chgn_701287,A股-热门概念-零售药店,000028.SZ
chgn_700024,A股-热门概念-社保重仓,000028.SZ
chgn_700013,A股-热门概念-基金重仓,000028.SZ
chgn_700799,A股-热门概念-医药电商,000028.SZ
chgn_700173,A股-热门概念-冷链物流,000028.SZ
chgn_700338,A股-热门概念-国资改革,000028.SZ
chgn_700532,A股-热门概念-MSCI中国,000028.SZ
chgn_700095,A股-热门概念-融资融券,000028.SZ
chgn_700200,A股-热门概念-央企改革,000028.SZ
chgn_700015,A股-热门概念-中盘,000028.SZ
gn_fzy,A股-概念板块-仿制药,000028.SZ
gn_hBg,A股-概念板块-含B股,000028.SZ
gn_ka,A股-概念板块-抗癌,000028.SZ
gn_szbd,A股-概念板块-深圳本地,000028.SZ
gn_jjzc,A股-概念板块-基金重仓,000028.SZ
diyu_440000,A股-地域板块-广东省,000028.SZ
hangye_ZF51,A股-证监会行业-批发和零售业-批发业,000028.SZ
sz_a,A股-分类-深市A股,000028.SZ
hs_a,A股-分类-沪深A股,000028.SZ
hs_s,A股-分类-所有指数,000028.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000028.SZ
zhishu_399001,A股-指数成分-深市-深证成指,000028.SZ
zhishu_399180,A股-指数成分-深市-批零指数,000028.SZ
open_fund,基金-开放式基金,000028.SZ
sw_fdc,A股-申万行业-房地产,000029.SZ
sw2_430100,A股-申万二级-房地产开发,000029.SZ
chgn_701318,A股-热门概念-陆股通活跃,000029.SZ
chgn_700605,A股-热门概念-深圳国资,000029.SZ
chgn_730376,A股-热门概念-广东国资,000029.SZ
chgn_700338,A股-热门概念-国资改革,000029.SZ
chgn_700095,A股-热门概念-融资融券,000029.SZ
chgn_700303,A股-热门概念-粤港澳,000029.SZ
chgn_700015,A股-热门概念-中盘,000029.SZ
gn_hBg,A股-概念板块-含B股,000029.SZ
gn_yjyj,A股-概念板块-业绩预降,000029.SZ
gn_szbd,A股-概念板块-深圳本地,000029.SZ
diyu_440000,A股-地域板块-广东省,000029.SZ
hangye_ZK70,A股-证监会行业-房地产业-房地产业,000029.SZ
sz_a,A股-分类-深市A股,000029.SZ
hs_a,A股-分类-沪深A股,000029.SZ
hs_s,A股-分类-所有指数,000029.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000029.SZ
zhishu_399200,A股-指数成分-深市-地产指数,000029.SZ
open_fund,基金-开放式基金,000029.SZ
sw_qc,A股-申万行业-汽车,000030.SZ
sw2_280200,A股-申万二级-汽车零部件,000030.SZ
chgn_701318,A股-热门概念-陆股通活跃,000030.SZ
chgn_700019,A股-热门概念-低价,000030.SZ
chgn_730544,A股-热门概念-理想汽车概念,000030.SZ
chgn_701220,A股-热门概念-小米汽车概念,000030.SZ
chgn_700955,A股-热门概念-华为汽车,000030.SZ
chgn_701088,A股-热门概念-汽车热管理,000030.SZ
chgn_701077,A股-热门概念-汽车轻量化,000030.SZ
chgn_701072,A股-热门概念-比亚迪概念,000030.SZ
chgn_701008,A股-热门概念-电池回收,000030.SZ
chgn_700935,A股-热门概念-宁德时代概念,000030.SZ
chgn_700931,A股-热门概念-换电概念,000030.SZ
chgn_700810,A股-热门概念-车联网（车路云）,000030.SZ
chgn_700780,A股-热门概念-汽车电子,000030.SZ
chgn_700338,A股-热门概念-国资改革,000030.SZ
chgn_700600,A股-热门概念-小米概念,000030.SZ
chgn_700618,A股-热门概念-汽车零部件,000030.SZ
chgn_700410,A股-热门概念-新能源车,000030.SZ
chgn_700033,A股-热门概念-新能源,000030.SZ
chgn_700016,A股-热门概念-小盘,000030.SZ
chgn_700095,A股-热门概念-融资融券,000030.SZ
chgn_700226,A股-热门概念-无人驾驶,000030.SZ
chgn_700179,A股-热门概念-智能汽车,000030.SZ
chgn_700216,A股-热门概念-证金汇金,000030.SZ
gn_hdgn,A股-概念板块-换电概念,000030.SZ
gn_hBg,A股-概念板块-含B股,000030.SZ
gn_tsl,A股-概念板块-特斯拉,000030.SZ
gn_qcdz,A股-概念板块-汽车电子,000030.SZ
gn_szbd,A股-概念板块-深圳本地,000030.SZ
gn_cgjr,A股-概念板块-参股金融,000030.SZ
diyu_220000,A股-地域板块-吉林省,000030.SZ
hangye_ZC36,A股-证监会行业-制造业-汽车制造业,000030.SZ
sz_a,A股-分类-深市A股,000030.SZ
hs_a,A股-分类-沪深A股,000030.SZ
hs_s,A股-分类-所有指数,000030.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000030.SZ
zhishu_399130,A股-指数成分-深市-制造指数,000030.SZ
open_fund,基金-开放式基金,000030.SZ
sw_fdc,A股-申万行业-房地产,000031.SZ
sw2_430100,A股-申万二级-房地产开发,000031.SZ
chgn_730571,A股-热门概念-首发经济,000031.SZ
chgn_730417,A股-热门概念-参股新三板,000031.SZ
chgn_701318,A股-热门概念-陆股通活跃,000031.SZ
chgn_700019,A股-热门概念-低价,000031.SZ
chgn_701066,A股-热门概念-新型城镇化,000031.SZ
chgn_730304,A股-热门概念-中粮集团,000031.SZ
chgn_700095,A股-热门概念-融资融券,000031.SZ
chgn_700200,A股-热门概念-央企改革,000031.SZ
chgn_700015,A股-热门概念-中盘,000031.SZ
chgn_700216,A股-热门概念-证金汇金,000031.SZ
gn_qhgn,A股-概念板块-前海概念,000031.SZ
gn_yjys,A股-概念板块-业绩预升,000031.SZ
gn_ztss,A股-概念板块-整体上市,000031.SZ
gn_jrcg,A股-概念板块-金融参股,000031.SZ
gn_szbd,A股-概念板块-深圳本地,000031.SZ
gn_cgjr,A股-概念板块-参股金融,000031.SZ
gn_gqgn,A股-概念板块-股期概念,000031.SZ
diyu_440000,A股-地域板块-广东省,000031.SZ
hangye_ZK70,A股-证监会行业-房地产业-房地产业,000031.SZ
sz_a,A股-分类-深市A股,000031.SZ
hs_a,A股-分类-沪深A股,000031.SZ
hs_s,A股-分类-所有指数,000031.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000031.SZ
zhishu_399200,A股-指数成分-深市-地产指数,000031.SZ
open_fund,基金-开放式基金,000031.SZ
sw_jzzs,A股-申万行业-建筑装饰,000032.SZ
sw2_620400,A股-申万二级-专业工程,000032.SZ
chgn_701318,A股-热门概念-陆股通活跃,000032.SZ
chgn_701304,A股-热门概念-一体机概念,000032.SZ
chgn_701303,A股-热门概念-DeepSeek概念,000032.SZ
chgn_701293,A股-热门概念-智谱AI概念,000032.SZ
chgn_701245,A股-热门概念-低空经济,000032.SZ
chgn_701240,A股-热门概念-国资云,000032.SZ
chgn_730421,A股-热门概念-生物安全,000032.SZ
chgn_701188,A股-热门概念-数据要素,000032.SZ
chgn_701140,A股-热门概念-数据确权,000032.SZ
chgn_701052,A股-热门概念-东数西算,000032.SZ
chgn_701051,A股-热门概念-算力概念,000032.SZ
chgn_701023,A股-热门概念-元宇宙概念,000032.SZ
chgn_700951,A股-热门概念-碳中和,000032.SZ
chgn_700900,A股-热门概念-信创概念,000032.SZ
chgn_700869,A股-热门概念-在线办公,000032.SZ
chgn_700824,A股-热门概念-智慧政务,000032.SZ
chgn_700818,A股-热门概念-智能交通,000032.SZ
chgn_700811,A股-热门概念-无线充电,000032.SZ
chgn_700735,A股-热门概念-操作系统,000032.SZ
chgn_700691,A股-热门概念-数字孪生,000032.SZ
chgn_700656,A股-热门概念-高铁,000032.SZ
chgn_700610,A股-热门概念-数字经济,000032.SZ
chgn_700230,A股-热门概念-人工智能,000032.SZ
chgn_700095,A股-热门概念-融资融券,000032.SZ
chgn_700034,A股-热门概念-铁路基建,000032.SZ
chgn_700206,A股-热门概念-体育产业,000032.SZ
chgn_700096,A股-热门概念-LED,000032.SZ
chgn_700200,A股-热门概念-央企改革,000032.SZ
chgn_700090,A股-热门概念-云计算,000032.SZ
chgn_700131,A股-热门概念-智慧城市,000032.SZ
chgn_700015,A股-热门概念-中盘,000032.SZ
chgn_700145,A股-热门概念-安防,000032.SZ
chgn_700130,A股-热门概念-大数据,000032.SZ
gn_tzh,A股-概念板块-碳中和,000032.SZ
gn_dzzf,A股-概念板块-电子支付,000032.SZ
gn_zzgn,A股-概念板块-重组概念,000032.SZ
gn_qhgn,A股-概念板块-前海概念,000032.SZ
gn_lszm,A股-概念板块-绿色照明,000032.SZ
gn_szbd,A股-概念板块-深圳本地,000032.SZ
diyu_440000,A股-地域板块-广东省,000032.SZ
hangye_ZI64,A股-证监会行业-信息传输、软件和信息技术服务业-互联网和相关服务,000032.SZ
sz_a,A股-分类-深市A股,000032.SZ
hs_a,A股-分类-沪深A股,000032.SZ
hs_s,A股-分类-所有指数,000032.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000032.SZ
zhishu_399001,A股-指数成分-深市-深证成指,000032.SZ
zhishu_399130,A股-指数成分-深市-制造指数,000032.SZ
zhishu_399136,A股-指数成分-深市-电子指数,000032.SZ
zhishu_000905,A股-指数成分-跨市场-中证500,000032.SZ
open_fund,基金-开放式基金,000032.SZ
sw_jsj,A股-申万行业-计算机,000034.SZ
sw2_710300,A股-申万二级-IT服务Ⅱ,000034.SZ
chgn_730578,A股-热门概念-回购增持再贷款,000034.SZ
chgn_701318,A股-热门概念-陆股通活跃,000034.SZ
chgn_701303,A股-热门概念-DeepSeek概念,000034.SZ
chgn_700827,A股-热门概念-腾讯云,000034.SZ
chgn_700078,A股-热门概念-增持回购,000034.SZ
chgn_701199,A股-热门概念-英伟达概念,000034.SZ
chgn_701193,A股-热门概念-液冷概念,000034.SZ
chgn_701189,A股-热门概念-服务器,000034.SZ
chgn_701165,A股-热门概念-AI训练,000034.SZ
chgn_701155,A股-热门概念-ChatGPT概念,000034.SZ
chgn_701052,A股-热门概念-东数西算,000034.SZ
chgn_700996,A股-热门概念-华为昇腾,000034.SZ
chgn_700971,A股-热门概念-华为鸿蒙,000034.SZ
chgn_700900,A股-热门概念-信创概念,000034.SZ
chgn_700802,A股-热门概念-华为鲲鹏,000034.SZ
chgn_700734,A股-热门概念-华为海思,000034.SZ
chgn_700691,A股-热门概念-数字孪生,000034.SZ
chgn_700663,A股-热门概念-边缘计算,000034.SZ
chgn_700649,A股-热门概念-华为概念,000034.SZ
chgn_700532,A股-热门概念-MSCI中国,000034.SZ
chgn_700610,A股-热门概念-数字经济,000034.SZ
chgn_700231,A股-热门概念-区块链,000034.SZ
chgn_700230,A股-热门概念-人工智能,000034.SZ
chgn_700095,A股-热门概念-融资融券,000034.SZ
chgn_700069,A股-热门概念-物联网,000034.SZ
chgn_700135,A股-热门概念-网络安全,000034.SZ
chgn_700226,A股-热门概念-无人驾驶,000034.SZ
chgn_700090,A股-热门概念-云计算,000034.SZ
chgn_700015,A股-热门概念-中盘,000034.SZ
chgn_700529,A股-热门概念-阿里概念,000034.SZ
chgn_700130,A股-热门概念-大数据,000034.SZ
chgn_700137,A股-热门概念-储能,000034.SZ
gn_hwgn,A股-概念板块-华为概念,000034.SZ
gn_szbd,A股-概念板块-深圳本地,000034.SZ
diyu_440000,A股-地域板块-广东省,000034.SZ
hangye_ZF51,A股-证监会行业-批发和零售业-批发业,000034.SZ
hangye_ZM,A股-证监会行业-科学研究和技术服务业,000034.SZ
sz_a,A股-分类-深市A股,000034.SZ
hs_a,A股-分类-沪深A股,000034.SZ
hs_s,A股-分类-所有指数,000034.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000034.SZ
zhishu_399001,A股-指数成分-深市-深证成指,000034.SZ
zhishu_399230,A股-指数成分-深市-综企指数,000034.SZ
zhishu_000905,A股-指数成分-跨市场-中证500,000034.SZ
sw_hb,A股-申万行业-环保,000035.SZ
sw2_760100,A股-申万二级-环境治理,000035.SZ
chgn_730573,A股-热门概念-茅概念,000035.SZ
chgn_730551,A股-热门概念-垃圾分类,000035.SZ
chgn_701319,A股-热门概念-破净股,000035.SZ
chgn_701318,A股-热门概念-陆股通活跃,000035.SZ
chgn_700078,A股-热门概念-增持回购,000035.SZ
chgn_700019,A股-热门概念-低价,000035.SZ
chgn_701102,A股-热门概念-海上风电,000035.SZ
chgn_701024,A股-热门概念-抽水蓄能,000035.SZ
chgn_700871,A股-热门概念-医废处理,000035.SZ
chgn_700852,A股-热门概念-生物质能,000035.SZ
chgn_700825,A股-热门概念-风能,000035.SZ
chgn_700808,A股-热门概念-分拆概念,000035.SZ
chgn_700763,A股-热门概念-垃圾发电,000035.SZ
chgn_700762,A股-热门概念-固废处理,000035.SZ
chgn_700694,A股-热门概念-氢能源,000035.SZ
chgn_700532,A股-热门概念-MSCI中国,000035.SZ
chgn_700230,A股-热门概念-人工智能,000035.SZ
chgn_700095,A股-热门概念-融资融券,000035.SZ
chgn_700165,A股-热门概念-污水处理,000035.SZ
chgn_700032,A股-热门概念-太阳能,000035.SZ
chgn_700215,A股-热门概念-一带一路,000035.SZ
chgn_700124,A股-热门概念-机器人概念,000035.SZ
chgn_700015,A股-热门概念-中盘,000035.SZ
chgn_700137,A股-热门概念-储能,000035.SZ
chgn_700068,A股-热门概念-节能环保,000035.SZ
gn_ljfl,A股-概念板块-垃圾分类,000035.SZ
gn_zzgn,A股-概念板块-重组概念,000035.SZ
gn_szbd,A股-概念板块-深圳本地,000035.SZ
diyu_320000,A股-地域板块-江苏省,000035.SZ
hangye_ZN77,A股-证监会行业-水利、环境和公共设施管理业-生态保护和环境治理业,000035.SZ
sz_a,A股-分类-深市A股,000035.SZ
hs_a,A股-分类-沪深A股,000035.SZ
hs_s,A股-分类-所有指数,000035.SZ
zhishu_399106,A股-指数成分-深市-深证综指,000035.SZ
zhishu_399001,A股-指数成分-深市-深证成指,000035.SZ
zhishu_399170,A股-指数成分-深市-IT指数,000035.SZ
sw_fdc,A股-申万行业-房地产,000036.SZ
sw2_430100,A股-申万二级-房地产开发,000036.SZ
chgn_701318,A股-热门概念-陆股通活跃,000036.SZ
chgn_700078,A股-热门概念-增持回购,000036.SZ
chgn_700019,A股-热门概念-低价,000036.SZ
chgn_700013,A股-热门概念-基金重仓,000036.SZ
chgn_700951,A股-热门概念-碳中和,000036.SZ
chgn_700544,A股-热门概念-房屋租赁,000036.SZ
chgn_700016,A股-热门概念-小盘,000036.SZ
chgn_700095,A股-热门概念-融资融券,000036.SZ
gn_qhgn,A股-概念板块-前海概念,000036.SZ
gn_yjyj,A股-概念板块-业绩预降,000036.SZ
